Source,Target,Type,Kind,Id,Label,timeset,Weight
@rconte90,1267884229209227264,Directed,Tweets,1774,,<[2020-06-02T18:22:18.313Z]>,1
1267884229209227264,"#afc",Directed,Has_hashtag,1775,,<[2020-06-02T18:22:18.313Z]>,1
1267884229209227264,http://dailystar.co.uk/sport/football/arsenal-face-thomas-partey-transfer-22125518,Directed,Has_link,1776,,<[2020-06-02T18:22:18.313Z]>,1
@dailystar_sport,1267841150389563392,Directed,Tweets,1777,,<[2020-06-02T18:22:18.313Z]>,1
1267841150389563392,"#afc",Directed,Has_hashtag,1778,,<[2020-06-02T18:22:18.313Z]>,1
1267841150389563392,http://dailystar.co.uk/sport/football/arsenal-face-thomas-partey-transfer-22125518,Directed,Has_link,1779,,<[2020-06-02T18:22:18.313Z]>,1
1267841150389563392,http://pbs.twimg.com/media/EZgLW14X0AA6gBz.jpg,Directed,Has_media,1780,,<[2020-06-02T18:22:18.313Z]>,1
@rconte90,@dailystar_sport,Directed,Retweets_from,1781,,<[2020-06-02T18:22:18.313Z]>,1
@rconte90,1267841150389563392,Directed,Retweets,1782,,<[2020-06-02T18:22:18.313Z]>,1
@cadmus90,1267884229834260482,Directed,Tweets,1783,,<[2020-06-02T18:22:18.406Z]>,1
1267884229834260482,http://dlvr.it/RXrjy4,Directed,Has_link,1784,,<[2020-06-02T18:22:18.406Z]>,1
@lanacion,1267878671609520128,Directed,Tweets,1785,,<[2020-06-02T18:22:18.406Z]>,1
1267878671609520128,http://dlvr.it/RXrjy4,Directed,Has_link,1786,,<[2020-06-02T18:22:18.406Z]>,1
1267878671609520128,http://pbs.twimg.com/media/EZho7qvUEAAKB4y.png,Directed,Has_media,1787,,<[2020-06-02T18:22:18.406Z]>,1
@cadmus90,@lanacion,Directed,Retweets_from,1788,,<[2020-06-02T18:22:18.406Z]>,1
@cadmus90,1267878671609520128,Directed,Retweets,1789,,<[2020-06-02T18:22:18.406Z]>,1
@theglobalherald,1267884230673084416,Directed,Tweets,1790,,<[2020-06-02T18:22:18.407Z]>,1
1267884230673084416,"#denmark",Directed,Has_hashtag,1791,,<[2020-06-02T18:22:18.407Z]>,1
1267884230673084416,"#matches",Directed,Has_hashtag,1792,,<[2020-06-02T18:22:18.407Z]>,1
1267884230673084416,"#aljazeera",Directed,Has_hashtag,1793,,<[2020-06-02T18:22:18.407Z]>,1
1267884230673084416,https://theglobalherald.com/news/denmark-drive-in-football-matches-attracts-crowds/,Directed,Has_link,1794,,<[2020-06-02T18:22:18.407Z]>,1
@santimoggio398,1267884230970916865,Directed,Tweets,1795,,<[2020-06-02T18:22:18.475Z]>,1
@santimoggio398,@tycsports,Directed,Retweets_from,1796,,<[2020-06-02T18:22:18.475Z]>,1
@santimoggio398,1267856243869261826,Directed,Retweets,1797,,<[2020-06-02T18:22:18.475Z]>,1
@supportricesrfc,1267884232510242818,Directed,Tweets,1798,,<[2020-06-02T18:22:18.475Z]>,1
@atiyaelizabeth,1267884234854850561,Directed,Tweets,1799,,<[2020-06-02T18:22:18.477Z]>,1
@bduuub,1267823736599633920,Directed,Tweets,1800,,<[2020-06-02T18:22:18.477Z]>,1
@atiyaelizabeth,1267818240551514112,Directed,Tweets,1801,,"<[2020-06-02T18:22:18.478Z, 2020-06-02T18:22:32.096Z]>",1
@bduuub,@atiyaelizabeth,Directed,Quotes_from,1802,,<[2020-06-02T18:22:18.478Z]>,1
@bduuub,1267818240551514112,Directed,Quotes,1803,,<[2020-06-02T18:22:18.478Z]>,1
@atiyaelizabeth,@bduuub,Directed,Retweets_from,1804,,<[2020-06-02T18:22:18.477Z]>,1
@atiyaelizabeth,1267823736599633920,Directed,Retweets,1805,,<[2020-06-02T18:22:18.477Z]>,1
@auwegal,1267884236075343872,Directed,Tweets,1806,,<[2020-06-02T18:22:18.478Z]>,1
@mojax34,1267541280529285120,Directed,Tweets,1807,,<[2020-06-02T18:22:18.478Z]>,1
1267541280529285120,http://pbs.twimg.com/media/EZc126xXgAAVx3A.jpg,Directed,Has_media,1808,,<[2020-06-02T18:22:18.478Z]>,1
1267541280529285120,http://pbs.twimg.com/media/EZc13yFX0AgoCmV.jpg,Directed,Has_media,1809,,<[2020-06-02T18:22:18.478Z]>,1
@auwegal,@mojax34,Directed,Retweets_from,1810,,<[2020-06-02T18:22:18.478Z]>,1
@auwegal,1267541280529285120,Directed,Retweets,1811,,<[2020-06-02T18:22:18.478Z]>,1
@titechouchoutte,1267884238088658947,Directed,Tweets,1812,,<[2020-06-02T18:22:18.592Z]>,1
1267884238088658947,"#mercato",Directed,Has_hashtag,1813,,<[2020-06-02T18:22:18.592Z]>,1
@titechouchoutte,@footballogue,Directed,Retweets_from,1814,,<[2020-06-02T18:22:18.593Z]>,1
@titechouchoutte,1267838329317359618,Directed,Retweets,1815,,<[2020-06-02T18:22:18.593Z]>,1
@okedeyio,1267884241221713922,Directed,Tweets,1816,,<[2020-06-02T18:22:19.095Z]>,1
1267884241221713922,https://www.mirror.co.uk/sport/football/news/wes-foderingham-hits-out-rangers-22122850?3,Directed,Has_link,1817,,<[2020-06-02T18:22:19.095Z]>,1
@mirrorfootball,1267561657787731968,Directed,Tweets,1818,,<[2020-06-02T18:22:19.095Z]>,1
1267561657787731968,https://www.mirror.co.uk/sport/football/news/wes-foderingham-hits-out-rangers-22122850?3,Directed,Has_link,1819,,<[2020-06-02T18:22:19.095Z]>,1
1267561657787731968,http://pbs.twimg.com/media/EZdIcPdWAAc1-gx.jpg,Directed,Has_media,1820,,<[2020-06-02T18:22:19.095Z]>,1
@okedeyio,@mirrorfootball,Directed,Retweets_from,1821,,"<[2020-06-02T18:22:19.095Z, 2020-06-02T18:22:25.896Z]>",1
@okedeyio,1267561657787731968,Directed,Retweets,1822,,<[2020-06-02T18:22:19.095Z]>,1
@walt_allen,1267884243448991751,Directed,Tweets,1823,,<[2020-06-02T18:22:19.597Z]>,1
1267884243448991751,@baldynfl,Directed,Has_mention,1824,,<[2020-06-02T18:22:19.597Z]>,1
@kkadyar,1267884245365788672,Directed,Tweets,1825,,<[2020-06-02T18:22:20.055Z]>,1
@doctorajayita,1267663626153803776,Directed,Tweets,1826,,<[2020-06-02T18:22:20.056Z]>,1
1267663626153803776,http://pbs.twimg.com/ext_tw_video_thumb/1267663550190772225/pu/img/ouph7I1FBhspVFtw.jpg,Directed,Has_media,1827,,<[2020-06-02T18:22:20.056Z]>,1
@kkadyar,@doctorajayita,Directed,Retweets_from,1828,,<[2020-06-02T18:22:20.056Z]>,1
@kkadyar,1267663626153803776,Directed,Retweets,1829,,<[2020-06-02T18:22:20.056Z]>,1
@chydee,1267884247253213185,Directed,Tweets,1830,,<[2020-06-02T18:22:20.519Z]>,1
@cosmicfunker,1267884247378993157,Directed,Tweets,1831,,<[2020-06-02T18:22:20.520Z]>,1
@cosmicfunker,@tirnaog09,Directed,Retweets_from,1832,,<[2020-06-02T18:22:20.520Z]>,1
@cosmicfunker,1267707325038682112,Directed,Retweets,1833,,<[2020-06-02T18:22:20.520Z]>,1
@leeg1001,1267884247521640457,Directed,Tweets,1834,,<[2020-06-02T18:22:20.570Z]>,1
1267884247521640457,@thesunfootball,Directed,Has_mention,1835,,<[2020-06-02T18:22:20.570Z]>,1
1267884247521640457,@reluctantnicko,Directed,Has_mention,1836,,<[2020-06-02T18:22:20.570Z]>,1
@shooterforreal,1267884248222097411,Directed,Tweets,1837,,<[2020-06-02T18:22:20.703Z]>,1
@cfootcameroun,1267697019654754304,Directed,Tweets,1838,,<[2020-06-02T18:22:20.703Z]>,1
1267697019654754304,http://pbs.twimg.com/media/EZfDuG4WsAAeSW5.jpg,Directed,Has_media,1839,,<[2020-06-02T18:22:20.703Z]>,1
@shooterforreal,@cfootcameroun,Directed,Retweets_from,1840,,<[2020-06-02T18:22:20.703Z]>,1
@shooterforreal,1267697019654754304,Directed,Retweets,1841,,<[2020-06-02T18:22:20.703Z]>,1
@brenesnick,1267884251166343169,Directed,Tweets,1842,,<[2020-06-02T18:22:21.480Z]>,1
1267884251166343169,http://pbs.twimg.com/ext_tw_video_thumb/1267375918223425537/pu/img/Iun6bxYX5HSXH_4y.jpg,Directed,Has_media,1843,,<[2020-06-02T18:22:21.480Z]>,1
@brenesnick,@flfawc2018,Directed,Retweets_from,1844,,<[2020-06-02T18:22:21.480Z]>,1
@brenesnick,1267864051373289472,Directed,Retweets,1845,,<[2020-06-02T18:22:21.480Z]>,1
@yawofeso,1267884251736944641,Directed,Tweets,1846,,<[2020-06-02T18:22:21.584Z]>,1
@yawofeso,@rushalisarkar,Directed,Retweets_from,1847,,<[2020-06-02T18:22:21.584Z]>,1
@yawofeso,1267680030592847873,Directed,Retweets,1848,,<[2020-06-02T18:22:21.584Z]>,1
@yawofeso,@tamu,Directed,Quotes_from,1849,,<[2020-06-02T18:22:21.585Z]>,1
@yawofeso,1267593107165626374,Directed,Quotes,1850,,<[2020-06-02T18:22:21.585Z]>,1
@lex__orwhateva,1267884254417035265,Directed,Tweets,1851,,<[2020-06-02T18:22:22.263Z]>,1
@maxime_lewis,1267795734998507525,Directed,Tweets,1852,,<[2020-06-02T18:22:22.263Z]>,1
1267795734998507525,@mafluv,Directed,Has_mention,1853,,<[2020-06-02T18:22:22.263Z]>,1
@lex__orwhateva,@maxime_lewis,Directed,Retweets_from,1854,,<[2020-06-02T18:22:22.263Z]>,1
@lex__orwhateva,1267795734998507525,Directed,Retweets,1855,,<[2020-06-02T18:22:22.263Z]>,1
@jojodacosta78,1267884255012585472,Directed,Tweets,1856,,<[2020-06-02T18:22:22.425Z]>,1
@nicolas_vilas,1267870092156698626,Directed,Tweets,1857,,<[2020-06-02T18:22:22.425Z]>,1
@jojodacosta78,@nicolas_vilas,Directed,Quotes_from,1858,,<[2020-06-02T18:22:22.425Z]>,1
@jojodacosta78,1267870092156698626,Directed,Quotes,1859,,<[2020-06-02T18:22:22.425Z]>,1
@tinch098,1267884256698806278,Directed,Tweets,1860,,<[2020-06-02T18:22:25.443Z]>,1
1267884256698806278,http://pbs.twimg.com/media/EZhI11lXsAE1pMl.jpg,Directed,Has_media,1861,,<[2020-06-02T18:22:25.443Z]>,1
@tinch098,@bocajrsoficial,Directed,Retweets_from,1862,,<[2020-06-02T18:22:25.444Z]>,1
@tinch098,1267843400151244804,Directed,Retweets,1863,,<[2020-06-02T18:22:25.444Z]>,1
@tinch098,@francefootball,Directed,Quotes_from,1864,,<[2020-06-02T18:22:25.444Z]>,1
@tinch098,1267492714343432192,Directed,Quotes,1865,,<[2020-06-02T18:22:25.444Z]>,1
@lantzounisnikos,1267884258187784193,Directed,Tweets,1866,,<[2020-06-02T18:22:25.576Z]>,1
1267884258187784193,"#aek",Directed,Has_hashtag,1867,,<[2020-06-02T18:22:25.576Z]>,1
1267884258187784193,"#aekfc",Directed,Has_hashtag,1868,,<[2020-06-02T18:22:25.576Z]>,1
1267884258187784193,"#stadium",Directed,Has_hashtag,1869,,<[2020-06-02T18:22:25.576Z]>,1
1267884258187784193,"#athens",Directed,Has_hashtag,1870,,<[2020-06-02T18:22:25.576Z]>,1
1267884258187784193,"#neafiladelfeia",Directed,Has_hashtag,1871,,<[2020-06-02T18:22:25.576Z]>,1
1267884258187784193,https://www.instagram.com/p/CA8U3axJHt3yvvAUxPYJ-VK0rx7BV7Rtgve2s00/?igshid=z51r1253njjp,Directed,Has_link,1872,,<[2020-06-02T18:22:25.576Z]>,1
@jerrydonabedian,1267884259945123846,Directed,Tweets,1873,,<[2020-06-02T18:22:25.577Z]>,1
1267884259945123846,https://www.rotowire.com/football/article.php?id=50857,Directed,Has_link,1874,,<[2020-06-02T18:22:25.577Z]>,1
@jerrydonabedian,@etcat30,Directed,Retweets_from,1875,,<[2020-06-02T18:22:25.577Z]>,1
@jerrydonabedian,1267879913769570306,Directed,Retweets,1876,,<[2020-06-02T18:22:25.577Z]>,1
@gullitfancfc,1267884260708491267,Directed,Tweets,1877,,<[2020-06-02T18:22:25.578Z]>,1
1267884260708491267,https://www.football.london/chelsea-fc/mario-pasalic-return-ethan-ampadu-18351628,Directed,Has_link,1878,,<[2020-06-02T18:22:25.578Z]>,1
@okaputu11,1267884261039898625,Directed,Tweets,1879,,<[2020-06-02T18:22:25.692Z]>,1
1267884261039898625,https://twitter.com/okaputu11/status/1267813216043667456,Directed,Has_link,1880,,<[2020-06-02T18:22:25.692Z]>,1
@s_satorov,1267867025013190657,Directed,Tweets,1881,,<[2020-06-02T18:22:25.692Z]>,1
1267867025013190657,https://twitter.com/okaputu11/status/1267813216043667456,Directed,Has_link,1882,,<[2020-06-02T18:22:25.692Z]>,1
@okaputu11,1267813216043667456,Directed,Tweets,1883,,<[2020-06-02T18:22:25.692Z]>,1
@s_satorov,@okaputu11,Directed,Quotes_from,1884,,<[2020-06-02T18:22:25.692Z]>,1
@s_satorov,1267813216043667456,Directed,Quotes,1885,,<[2020-06-02T18:22:25.692Z]>,1
@okaputu11,@s_satorov,Directed,Retweets_from,1886,,<[2020-06-02T18:22:25.692Z]>,1
@okaputu11,1267867025013190657,Directed,Retweets,1887,,<[2020-06-02T18:22:25.692Z]>,1
@therobbiegant,1267884265720680448,Directed,Tweets,1888,,<[2020-06-02T18:22:25.693Z]>,1
@juanxitoo1903,1267860080793436163,Directed,Tweets,1889,,<[2020-06-02T18:22:25.693Z]>,1
1267860080793436163,@therobbiegant,Directed,Has_mention,1890,,<[2020-06-02T18:22:25.693Z]>,1
1267860080793436163,http://pbs.twimg.com/media/EZhYBQIWoAI5iH5.jpg,Directed,Has_media,1891,,<[2020-06-02T18:22:25.693Z]>,1
@therobbiegant,@juanxitoo1903,Directed,Retweets_from,1892,,<[2020-06-02T18:22:25.693Z]>,1
@therobbiegant,1267860080793436163,Directed,Retweets,1893,,<[2020-06-02T18:22:25.693Z]>,1
@antonie75734252,1267884265917857793,Directed,Tweets,1894,,<[2020-06-02T18:22:25.695Z]>,1
@charlottefan20,1267883850111356933,Directed,Tweets,1895,,<[2020-06-02T18:22:25.695Z]>,1
@thecelebcastle,1267883446426361859,Directed,Tweets,1896,,<[2020-06-02T18:22:25.695Z]>,1
1267883446426361859,"#princegeorge",Directed,Has_hashtag,1897,,<[2020-06-02T18:22:25.695Z]>,1
1267883446426361859,https://www.thecelebritycastle.com/a-day-in-the-life-of-prince-george-of-cambridge/,Directed,Has_link,1898,,<[2020-06-02T18:22:25.695Z]>,1
@charlottefan20,@thecelebcastle,Directed,Quotes_from,1899,,<[2020-06-02T18:22:25.695Z]>,1
@charlottefan20,1267883446426361859,Directed,Quotes,1900,,<[2020-06-02T18:22:25.695Z]>,1
@antonie75734252,@charlottefan20,Directed,Retweets_from,1901,,<[2020-06-02T18:22:25.695Z]>,1
@antonie75734252,1267883850111356933,Directed,Retweets,1902,,<[2020-06-02T18:22:25.695Z]>,1
@antonie75734252,@thecelebcastle,Directed,Quotes_from,1903,,<[2020-06-02T18:22:25.695Z]>,1
@antonie75734252,1267883446426361859,Directed,Quotes,1904,,<[2020-06-02T18:22:25.695Z]>,1
@okedeyio,1267884267918540800,Directed,Tweets,1905,,<[2020-06-02T18:22:25.896Z]>,1
1267884267918540800,https://www.mirror.co.uk/sport/football/news/liverpool-stars-pay-moving-tribute-22120966,Directed,Has_link,1906,,<[2020-06-02T18:22:25.896Z]>,1
@mirrorfootball,1267496530912645124,Directed,Tweets,1907,,<[2020-06-02T18:22:25.896Z]>,1
1267496530912645124,https://www.mirror.co.uk/sport/football/news/liverpool-stars-pay-moving-tribute-22120966,Directed,Has_link,1908,,<[2020-06-02T18:22:25.896Z]>,1
@okedeyio,1267496530912645124,Directed,Retweets,1909,,<[2020-06-02T18:22:25.896Z]>,1
@dalebrogan,1267884269189378048,Directed,Tweets,1910,,<[2020-06-02T18:22:25.897Z]>,1
1267884269189378048,http://pbs.twimg.com/media/EZf7-nXWsAAa6nL.jpg,Directed,Has_media,1911,,<[2020-06-02T18:22:25.897Z]>,1
@dalebrogan,@patricktimmons1,Directed,Retweets_from,1912,,<[2020-06-02T18:22:25.897Z]>,1
@dalebrogan,1267758880450322438,Directed,Retweets,1913,,<[2020-06-02T18:22:25.897Z]>,1
@butreallydoe14,1267884269323595778,Directed,Tweets,1914,,<[2020-06-02T18:22:25.898Z]>,1
@deodungha,1267882569028124673,Directed,Tweets,1915,,<[2020-06-02T18:22:25.898Z]>,1
1267882569028124673,"#blacklivesmattter",Directed,Has_hashtag,1916,,<[2020-06-02T18:22:25.898Z]>,1
@hardingu,1267858556369473538,Directed,Tweets,1917,,<[2020-06-02T18:22:25.898Z]>,1
1267858556369473538,@brucemclarty,Directed,Has_mention,1918,,<[2020-06-02T18:22:25.898Z]>,1
@deodungha,@hardingu,Directed,Quotes_from,1919,,<[2020-06-02T18:22:25.898Z]>,1
@deodungha,1267858556369473538,Directed,Quotes,1920,,<[2020-06-02T18:22:25.898Z]>,1
@butreallydoe14,@deodungha,Directed,Retweets_from,1921,,<[2020-06-02T18:22:25.898Z]>,1
@butreallydoe14,1267882569028124673,Directed,Retweets,1922,,<[2020-06-02T18:22:25.898Z]>,1
@butreallydoe14,@hardingu,Directed,Quotes_from,1923,,<[2020-06-02T18:22:25.898Z]>,1
@butreallydoe14,1267858556369473538,Directed,Quotes,1924,,<[2020-06-02T18:22:25.898Z]>,1
@ptaethana,1267884271366057984,Directed,Tweets,1925,,<[2020-06-02T18:22:26.361Z]>,1
1267884271366057984,https://www.siamsport.co.th/football/premierleague/view/189074,Directed,Has_link,1926,,<[2020-06-02T18:22:26.361Z]>,1
@siamsport_news,1267882395631357952,Directed,Tweets,1927,,<[2020-06-02T18:22:26.361Z]>,1
1267882395631357952,@siamsport_news,Directed,Has_mention,1928,,<[2020-06-02T18:22:26.361Z]>,1
1267882395631357952,https://www.siamsport.co.th/football/premierleague/view/189074,Directed,Has_link,1929,,<[2020-06-02T18:22:26.361Z]>,1
@ptaethana,@siamsport_news,Directed,Retweets_from,1930,,<[2020-06-02T18:22:26.361Z]>,1
@ptaethana,1267882395631357952,Directed,Retweets,1931,,<[2020-06-02T18:22:26.361Z]>,1
@ademsamsa01,1267884271479422978,Directed,Tweets,1932,,<[2020-06-02T18:22:26.362Z]>,1
@firatgunayer,1267752298056503296,Directed,Tweets,1933,,<[2020-06-02T18:22:26.362Z]>,1
1267752298056503296,http://pbs.twimg.com/media/EZf1j3VX0AA1Zx9.jpg,Directed,Has_media,1934,,<[2020-06-02T18:22:26.362Z]>,1
@ademsamsa01,@firatgunayer,Directed,Retweets_from,1935,,<[2020-06-02T18:22:26.362Z]>,1
@ademsamsa01,1267752298056503296,Directed,Retweets,1936,,<[2020-06-02T18:22:26.362Z]>,1
@logxngamble,1267884271747731457,Directed,Tweets,1937,,<[2020-06-02T18:22:26.362Z]>,1
@d_adams16,1267515240943681536,Directed,Tweets,1938,,<[2020-06-02T18:22:26.362Z]>,1
@logxngamble,@d_adams16,Directed,Retweets_from,1939,,<[2020-06-02T18:22:26.362Z]>,1
@logxngamble,1267515240943681536,Directed,Retweets,1940,,<[2020-06-02T18:22:26.362Z]>,1
@izzy24506253,1267884272079319043,Directed,Tweets,1941,,<[2020-06-02T18:22:26.511Z]>,1
@izzy24506253,@thetweetofgod,Directed,Retweets_from,1942,,<[2020-06-02T18:22:26.512Z]>,1
@izzy24506253,1266227735501762560,Directed,Retweets,1943,,<[2020-06-02T18:22:26.512Z]>,1
@edmundoballer,1267884273538924544,Directed,Tweets,1944,,<[2020-06-02T18:22:27.259Z]>,1
1267884273538924544,http://pbs.twimg.com/media/EZhLwhpXsAQ3fAG.jpg,Directed,Has_media,1945,,<[2020-06-02T18:22:27.259Z]>,1
@edmundoballer,@wearendfans,Directed,Retweets_from,1946,,<[2020-06-02T18:22:27.259Z]>,1
@edmundoballer,1267846608680562691,Directed,Retweets,1947,,<[2020-06-02T18:22:27.259Z]>,1
@abytacle,1267884276361637888,Directed,Tweets,1948,,<[2020-06-02T18:22:27.455Z]>,1
1267884276361637888,"#blacklivesmater",Directed,Has_hashtag,1949,,<[2020-06-02T18:22:27.455Z]>,1
@lesdegommeuses,1267700183766380544,Directed,Tweets,1950,,<[2020-06-02T18:22:27.455Z]>,1
1267700183766380544,@kmbappe,Directed,Has_mention,1951,,<[2020-06-02T18:22:27.455Z]>,1
1267700183766380544,"#blacklivesmater",Directed,Has_hashtag,1952,,<[2020-06-02T18:22:27.455Z]>,1
1267700183766380544,"#violencespolicières",Directed,Has_hashtag,1953,,<[2020-06-02T18:22:27.455Z]>,1
1267700183766380544,https://rmcsport.bfmtv.com/football/psg-mbappe-demande-aussi-justice-pour-un-jeune-de-bondy-apres-une-interpellation-violente-1925019.html,Directed,Has_link,1954,,<[2020-06-02T18:22:27.455Z]>,1
@abytacle,@lesdegommeuses,Directed,Retweets_from,1955,,<[2020-06-02T18:22:27.455Z]>,1
@abytacle,1267700183766380544,Directed,Retweets,1956,,<[2020-06-02T18:22:27.455Z]>,1
@chodkpa1,1267884278538555392,Directed,Tweets,1957,,<[2020-06-02T18:22:30.053Z]>,1
1267884278538555392,"#waitingpatiently",Directed,Has_hashtag,1958,,<[2020-06-02T18:22:30.053Z]>,1
@ally32250,1267851282297085953,Directed,Tweets,1959,,<[2020-06-02T18:22:30.053Z]>,1
1267851282297085953,"#waitingpatiently",Directed,Has_hashtag,1960,,<[2020-06-02T18:22:30.053Z]>,1
@chodkpa1,@ally32250,Directed,Retweets_from,1961,,<[2020-06-02T18:22:30.053Z]>,1
@chodkpa1,1267851282297085953,Directed,Retweets,1962,,<[2020-06-02T18:22:30.053Z]>,1
@sueleugers,1267884281449365510,Directed,Tweets,1963,,<[2020-06-02T18:22:30.053Z]>,1
1267884281449365510,https://www.theguardian.com/football/2020/jun/02/newcastles-deandre-yedlin-feels-us-is-an-unsafe-place-for-a-young-black-man?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1591121829,Directed,Has_link,1964,,<[2020-06-02T18:22:30.053Z]>,1
@sueleugers,1267882966459584514,Directed,Retweets,1965,,<[2020-06-02T18:22:30.053Z]>,1
@thedusunceguzel,1267884282095288321,Directed,Tweets,1966,,"<[2020-06-02T18:22:30.054Z, 2020-06-02T18:22:39.609Z, 2020-06-02T18:22:41.107Z]>",1
1267884282095288321,@lanzadore,Directed,Has_mention,1967,,"<[2020-06-02T18:22:30.054Z, 2020-06-02T18:22:39.609Z, 2020-06-02T18:22:41.107Z]>",1
1267884282095288321,@yasinsanity,Directed,Has_mention,1968,,"<[2020-06-02T18:22:30.054Z, 2020-06-02T18:22:39.609Z, 2020-06-02T18:22:41.107Z]>",1
1267884282095288321,@_yosemitesam,Directed,Has_mention,1969,,"<[2020-06-02T18:22:30.054Z, 2020-06-02T18:22:39.609Z, 2020-06-02T18:22:41.107Z]>",1
1267884282095288321,https://www.twitch.tv/dusunceguzel/,Directed,Has_link,1970,,"<[2020-06-02T18:22:30.054Z, 2020-06-02T18:22:39.609Z, 2020-06-02T18:22:41.107Z]>",1
@lesieforshort,1267884282447646726,Directed,Tweets,1971,,<[2020-06-02T18:22:30.212Z]>,1
@lesieforshort,@otha_peters,Directed,Retweets_from,1972,,<[2020-06-02T18:22:30.213Z]>,1
@lesieforshort,1266406694529228800,Directed,Retweets,1973,,<[2020-06-02T18:22:30.213Z]>,1
@iantapaless,1267884283126927361,Directed,Tweets,1974,,<[2020-06-02T18:22:30.213Z]>,1
@iantapaless,@cnnphilippines,Directed,Retweets_from,1975,,<[2020-06-02T18:22:30.213Z]>,1
@iantapaless,1267880530164412417,Directed,Retweets,1976,,<[2020-06-02T18:22:30.213Z]>,1
@younsbenhaddou3,1267884283202543616,Directed,Tweets,1977,,<[2020-06-02T18:22:30.214Z]>,1
1267884283202543616,https://rmcsport.bfmtv.com/football/blackout-tuesday-la-cinglante-reponse-antiraciste-de-west-bromwich-a-un-supporter-1925838.html,Directed,Has_link,1978,,<[2020-06-02T18:22:30.214Z]>,1
@rmcsport,1267874323991334918,Directed,Tweets,1979,,<[2020-06-02T18:22:30.214Z]>,1
1267874323991334918,https://rmcsport.bfmtv.com/football/blackout-tuesday-la-cinglante-reponse-antiraciste-de-west-bromwich-a-un-supporter-1925838.html,Directed,Has_link,1980,,<[2020-06-02T18:22:30.214Z]>,1
@younsbenhaddou3,@rmcsport,Directed,Retweets_from,1981,,<[2020-06-02T18:22:30.214Z]>,1
@younsbenhaddou3,1267874323991334918,Directed,Retweets,1982,,<[2020-06-02T18:22:30.214Z]>,1
@nookier,1267884283319943170,Directed,Tweets,1983,,<[2020-06-02T18:22:30.217Z]>,1
1267884283319943170,http://pbs.twimg.com/media/EZhI11lXsAE1pMl.jpg,Directed,Has_media,1984,,<[2020-06-02T18:22:30.217Z]>,1
@nookier,@bocajrsoficial,Directed,Retweets_from,1985,,<[2020-06-02T18:22:30.217Z]>,1
@nookier,1267843400151244804,Directed,Retweets,1986,,<[2020-06-02T18:22:30.217Z]>,1
@nookier,@francefootball,Directed,Quotes_from,1987,,<[2020-06-02T18:22:30.217Z]>,1
@nookier,1267492714343432192,Directed,Quotes,1988,,<[2020-06-02T18:22:30.217Z]>,1
@seductivesonata,1267884283735220230,Directed,Tweets,1989,,<[2020-06-02T18:22:30.218Z]>,1
1267884283735220230,http://pbs.twimg.com/ext_tw_video_thumb/1225908888018604033/pu/img/km0GrW5m5xk2SPJ3.jpg,Directed,Has_media,1990,,<[2020-06-02T18:22:30.218Z]>,1
@blackmenarebest,1267840142498201603,Directed,Tweets,1991,,<[2020-06-02T18:22:30.219Z]>,1
1267840142498201603,http://pbs.twimg.com/ext_tw_video_thumb/1225908888018604033/pu/img/km0GrW5m5xk2SPJ3.jpg,Directed,Has_media,1992,,<[2020-06-02T18:22:30.219Z]>,1
@seductivesonata,@blackmenarebest,Directed,Retweets_from,1993,,<[2020-06-02T18:22:30.219Z]>,1
@seductivesonata,1267840142498201603,Directed,Retweets,1994,,<[2020-06-02T18:22:30.219Z]>,1
@javasnkambule,1267884284318298114,Directed,Tweets,1995,,<[2020-06-02T18:22:30.639Z]>,1
1267884284318298114,"#safmsporton",Directed,Has_hashtag,1996,,<[2020-06-02T18:22:30.639Z]>,1
@safmradio,1267876152762413057,Directed,Tweets,1997,,<[2020-06-02T18:22:30.639Z]>,1
1267876152762413057,"#safmsporton",Directed,Has_hashtag,1998,,<[2020-06-02T18:22:30.639Z]>,1
@javasnkambule,1267876152762413057,Directed,Retweets,1999,,<[2020-06-02T18:22:30.639Z]>,1
@riotstae,1267884285027065862,Directed,Tweets,2000,,<[2020-06-02T18:22:30.640Z]>,1
1267884285027065862,@nylamichellee,Directed,Has_mention,2001,,<[2020-06-02T18:22:30.640Z]>,1
@canyerosllagos,1267884286495133697,Directed,Tweets,2002,,<[2020-06-02T18:22:30.801Z]>,1
1267884286495133697,"#uclclassics",Directed,Has_hashtag,2003,,<[2020-06-02T18:22:30.801Z]>,1
@championsleague,1267858736095379456,Directed,Tweets,2004,,<[2020-06-02T18:22:30.801Z]>,1
1267858736095379456,"#uclclassics",Directed,Has_hashtag,2005,,<[2020-06-02T18:22:30.801Z]>,1
@canyerosllagos,@championsleague,Directed,Retweets_from,2006,,<[2020-06-02T18:22:30.801Z]>,1
@canyerosllagos,1267858736095379456,Directed,Retweets,2007,,<[2020-06-02T18:22:30.801Z]>,1
@moizutd,1267884287367409664,Directed,Tweets,2008,,<[2020-06-02T18:22:30.802Z]>,1
1267884287367409664,http://pbs.twimg.com/ext_tw_video_thumb/1267865801580830720/pu/img/fZcluddd8Ffg8szA.jpg,Directed,Has_media,2009,,<[2020-06-02T18:22:30.802Z]>,1
@moizutd,@shameiessfc,Directed,Retweets_from,2010,,<[2020-06-02T18:22:30.802Z]>,1
